Taxon,Cluster
SAMEA4622034_fa,2
SAMEA4621905_fa,2
47195_1#327_fa,2
47195_1#34_fa,2
SAMEA4621277_fa,2
SAMEA4620506_fa,2
SAMEA4621915_fa,2
SAMEA4620802_fa,2
46872_1#197_fa,2
47195_1#306_fa,2
SAMEA4621124_fa,2
SAMEA4621556_fa,2
SAMEA4620388_fa,2
46321_1#149_fa,2
46321_1#302_fa,2
SAMEA5130782_fa,2
46472_2#341_fa,2
SAMEA4621662_fa,2
SAMEA4620490_fa,2
47195_1#195_fa,2
46872_1#165_fa,2
SAMEA4621386_fa,2
46872_1#9_fa,2
SAMEA4622164_fa,2
47195_1#35_fa,2
47195_1#226_fa,2
SAMEA5130831_fa,2
46736_1#89_fa,2
SAMEA4620535_fa,2
SAMEA4621059_fa,2
46736_1#306_fa,2
46321_1#31_fa,2
SAMEA4621113_fa,2
47195_1#312_fa,2
47195_1#15_fa,2
47195_1#324_fa,2
SAMEA5130797_fa,2
46736_1#90_fa,2
SAMEA4622865_fa,2
46321_2#347_fa,2
SAMEA4621276_fa,2
SAMEA4622663_fa,2
46321_1#377_fa,2
SAMEA4621207_fa,2
47195_1#238_fa,2
46472_2#210_fa,2
47195_1#93_fa,2
46472_2#125_fa,2
SAMEA4620345_fa,2
SAMEA4620795_fa,2
SAMEA4620590_fa,2
46736_1#323_fa,2
SAMEA4622560_fa,2
47195_1#205_fa,2
SAMEA4620576_fa,2
SAMEA4622173_fa,2
SAMEA4620519_fa,2
46736_1#88_fa,2
SAMEA5130745_fa,2
47195_1#189_fa,2
47195_1#221_fa,2
SAMEA4621104_fa,2
SAMEA4621799_fa,2
46472_2#255_fa,2
SAMEA4620368_fa,2
46736_1#304_fa,2
SAMEA4620404_fa,2
SAMEA4620449_fa,2
46872_1#73_fa,2
SAMEA4622146_fa,2
SAMEA4622460_fa,2
47195_1#91_fa,2
46872_1#175_fa,2
47195_1#9_fa,2
46736_1#53_fa,2
SAMEA4620354_fa,2
SAMEA4621272_fa,2
46321_1#183_fa,2
SAMEA5130743_fa,2
SAMEA4621592_fa,2
46321_2#252_fa,2
46321_1#356_fa,2
46736_1#267_fa,2
SAMEA4620381_fa,2
SAMEA4622364_fa,2
47195_1#41_fa,2
47195_1#179_fa,2
SAMEA4621825_fa,2
SAMEA4622084_fa,2
SAMEA4621907_fa,2
SAMEA4621323_fa,2
47195_1#256_fa,2
SAMEA4620544_fa,2
46472_2#277_fa,2
SAMEA4620849_fa,2
46321_1#84_fa,2
SAMEA4620429_fa,2
46358_2#250_fa,2
SAMEA4620398_fa,2
46321_1#62_fa,2
46358_2#306_fa,2
46321_1#89_fa,2
SAMEA5130840_fa,2
46321_1#54_fa,2
46736_1#221_fa,2
47195_1#8_fa,2
SAMEA4622136_fa,2
SAMEA4622740_fa,2
47195_1#228_fa,2
SAMEA4620476_fa,2
46358_2#350_fa,2
46321_2#74_fa,2
47195_1#187_fa,2
SAMEA4620452_fa,2
SAMEA4620531_fa,2
46736_1#355_fa,2
SAMEA4622987_fa,2
SAMEA4620408_fa,2
47195_1#75_fa,2
SAMEA5130765_fa,2
SAMEA4620475_fa,2
47195_1#89_fa,2
46872_1#75_fa,2
47195_1#111_fa,2
SAMEA4622047_fa,2
46736_1#124_fa,2
SAMEA4620722_fa,2
47195_1#309_fa,2
46736_1#115_fa,2
SAMEA4622826_fa,2
46736_1#345_fa,2
47195_1#193_fa,2
46736_1#299_fa,2
47195_1#313_fa,2
SAMEA4621362_fa,2
SAMEA4620335_fa,2
46321_1#366_fa,2
46321_2#78_fa,2
47195_1#281_fa,2
46872_1#171_fa,2
SAMEA4620400_fa,2
47195_1#326_fa,2
47195_1#85_fa,2
46736_1#253_fa,2
47195_1#206_fa,2
46358_2#316_fa,2
SAMEA5130741_fa,2
SAMEA4620543_fa,2
SAMEA4622908_fa,2
SAMEA4620847_fa,2
46472_2#117_fa,2
46358_2#271_fa,2
46736_1#352_fa,2
46321_2#325_fa,2
46472_2#312_fa,2
47195_1#161_fa,2
SAMEA5130815_fa,2
46358_2#212_fa,2
46736_1#180_fa,2
SAMEA4621443_fa,2
47195_1#241_fa,2
SAMEA4620350_fa,2
46872_1#79_fa,2
SAMEA4621697_fa,2
46358_2#292_fa,2
SAMEA4621598_fa,2
SAMEA4620933_fa,2
SAMEA4621330_fa,2
SAMEA4622505_fa,2
SAMEA4620669_fa,2
46321_2#225_fa,2
46872_1#77_fa,2
47195_1#131_fa,2
SAMEA4622658_fa,2
SAMEA4620503_fa,2
46472_2#113_fa,2
46321_1#187_fa,2
46736_1#62_fa,2
SAMEA4621595_fa,2
SAMEA4622481_fa,2
47195_1#219_fa,2
46321_1#243_fa,2
47195_1#69_fa,2
SAMEA4620931_fa,2
SAMEA4622377_fa,2
SAMEA4621003_fa,2
46736_1#249_fa,2
SAMEA5130801_fa,2
46358_2#355_fa,2
47195_1#115_fa,2
SAMEA4620375_fa,2
SAMEA4621280_fa,2
47195_1#141_fa,2
SAMEA4621283_fa,2
SAMEA4621913_fa,2
SAMEA4622372_fa,2
SAMEA4621132_fa,2
SAMEA4621614_fa,2
SAMEA4622291_fa,2
SAMEA4620880_fa,2
SAMEA4622622_fa,2
SAMEA4622368_fa,2
46358_2#257_fa,2
SAMEA4620593_fa,2
47195_1#287_fa,2
SAMEA4620920_fa,2
46736_1#147_fa,2
SAMEA4620407_fa,2
46736_1#22_fa,2
46736_1#149_fa,2
SAMEA4621591_fa,2
46321_2#45_fa,2
47195_1#315_fa,2
SAMEA4620584_fa,2
SAMEA4621126_fa,2
SAMEA4620678_fa,2
SAMEA4622717_fa,2
46358_2#338_fa,2
SAMEA4621552_fa,2
46321_2#6_fa,2
SAMEA4620989_fa,2
SAMEA4621980_fa,2
47195_1#103_fa,2
47195_1#109_fa,2
47195_1#45_fa,2
SAMEA4621711_fa,2
46872_1#129_fa,2
46472_2#191_fa,2
SAMEA5130769_fa,2
46736_1#291_fa,2
47195_1#79_fa,2
46736_1#287_fa,2
SAMEA4620507_fa,2
SAMEA4621334_fa,2
46472_2#214_fa,2
46321_1#294_fa,2
46472_2#192_fa,2
46321_2#277_fa,2
46736_1#301_fa,2
SAMEA4622008_fa,2
46321_1#322_fa,2
SAMEA4620860_fa,2
SAMEA4621385_fa,2
47195_1#338_fa,2
47195_1#72_fa,2
SAMEA4620911_fa,2
46872_1#7_fa,2
SAMEA4621409_fa,2
SAMEA4621732_fa,2
47195_1#48_fa,2
46736_1#284_fa,2
47195_1#181_fa,2
SAMEA5130825_fa,2
46472_2#153_fa,2
46358_2#280_fa,2
46321_2#81_fa,2
SAMEA4622114_fa,2
46736_1#122_fa,2
SAMEA4622468_fa,2
47195_1#67_fa,2
SAMEA4620326_fa,2
46736_1#26_fa,2
SAMEA4621892_fa,2
SAMEA4623010_fa,2
SAMEA4620457_fa,2
47195_1#235_fa,2
47195_1#74_fa,2
SAMEA4622078_fa,2
SAMEA4620935_fa,2
SAMEA4621194_fa,2
46321_2#192_fa,2
SAMEA4621013_fa,2
SAMEA4620464_fa,2
46736_1#50_fa,2
46736_1#146_fa,2
46736_1#283_fa,2
SAMEA4621715_fa,2
47195_1#39_fa,2
46321_2#330_fa,2
46736_1#213_fa,2
SAMEA4621722_fa,2
SAMEA4621212_fa,2
SAMEA4620469_fa,2
46472_2#209_fa,2
SAMEA4621537_fa,2
47195_1#5_fa,2
SAMEA4620728_fa,2
46736_1#160_fa,2
SAMEA4620538_fa,2
SAMEA4620283_fa,2
47195_1#53_fa,2
SAMEA4621216_fa,2
47195_1#276_fa,2
SAMEA4620360_fa,2
SAMEA4620412_fa,2
47195_1#101_fa,2
47195_1#330_fa,2
SAMEA4620729_fa,2
47195_1#331_fa,2
SAMEA4620801_fa,2
SAMEA4620592_fa,2
46736_1#94_fa,2
SAMEA4621533_fa,2
SAMEA4621819_fa,2
46872_1#167_fa,2
46358_2#39_fa,2
SAMEA4622028_fa,2
SAMEA4621689_fa,2
SAMEA5130811_fa,2
47195_1#129_fa,2
SAMEA4621361_fa,2
47195_1#283_fa,2
SAMEA4621770_fa,2
SAMEA4621917_fa,2
SAMEA4620562_fa,2
46321_1#347_fa,2
47195_1#176_fa,2
SAMEA4622462_fa,2
SAMEA5130752_fa,2
SAMEA4621211_fa,2
SAMEA4622744_fa,2
SAMEA4620477_fa,2
46736_1#153_fa,2
SAMEA4620332_fa,2
47195_1#136_fa,2
47195_1#333_fa,2
46321_2#2_fa,2
SAMEA4620454_fa,2
SAMEA4620534_fa,2
SAMEA4621703_fa,2
SAMEA5130750_fa,2
46736_1#179_fa,2
46321_2#27_fa,3
46321_2#31_fa,3
46321_2#326_fa,3
46472_2#146_fa,3
46321_2#338_fa,3
46321_2#287_fa,3
46358_2#356_fa,3
46358_2#323_fa,4
46472_2#128_fa,4
46472_2#247_fa,4
