Taxon,Cluster
36985_1#335_fa,280
36985_2#167_fa,280
46358_2#154_fa,280
36984_2#296_fa,280
36985_1#212_fa,280
36774_1#244_fa,280
46472_2#280_fa,280
37017_1#28_fa,280
36812_2#314_fa,280
36982_2#56_fa,280
46321_1#212_fa,280
36983_1#305_fa,280
36985_2#328_fa,280
46472_2#314_fa,280
36774_1#201_fa,280
46358_2#187_fa,280
36773_2#325_fa,280
46358_2#147_fa,280
46358_2#293_fa,280
36983_2#116_fa,280
36774_2#324_fa,280
36985_1#14_fa,280
36983_2#38_fa,280
36982_2#50_fa,280
36812_1#119_fa,280
36812_1#199_fa,280
36985_2#291_fa,280
36812_1#303_fa,280
36773_2#102_fa,280
46321_1#152_fa,280
46321_2#16_fa,280
46472_2#350_fa,280
36774_1#178_fa,280
36983_2#274_fa,280
36985_2#65_fa,280
36983_2#241_fa,280
37311_1#133_fa,280
46358_2#12_fa,280
36985_2#56_fa,280
36812_2#313_fa,280
36983_2#376_fa,280
36985_1#12_fa,280
38087_1#157_fa,280
36985_2#227_fa,280
38087_1#280_fa,280
46358_2#128_fa,280
46358_2#213_fa,280
36812_1#312_fa,280
36812_1#342_fa,280
36773_2#34_fa,280
36774_1#65_fa,281
38087_1#308_fa,281
36774_2#98_fa,281
36774_2#320_fa,281
36773_2#227_fa,281
36774_2#217_fa,281
36812_1#118_fa,281
36774_2#210_fa,281
36773_2#2_fa,281
36773_2#257_fa,281
5425,281
36773_2#49_fa,281
36774_1#132_fa,281
3977,281
36774_2#91_fa,281
36983_2#137_fa,281
36774_1#179_fa,281
37017_2#69_fa,281
4082,281
36985_2#69_fa,281
4224,281
36773_2#178_fa,281
36985_2#8_fa,281
36812_2#282_fa,281
4453,281
37017_2#116_fa,281
36774_1#305_fa,281
36774_2#288_fa,281
36984_2#131_fa,281
4454,281
4191,281
5098,281
36985_1#374_fa,281
4050,281
36984_2#73_fa,281
38087_1#158_fa,281
36985_1#288_fa,281
4455,281
5104,281
46358_2#261_fa,281
36985_2#3_fa,281
37017_2#46_fa,281
36983_1#43_fa,281
5278,281
36774_2#378_fa,281
36773_2#356_fa,281
37017_2#281_fa,281
4297,281
4323,281
36774_2#308_fa,281
4849,281
4464,281
36812_2#383_fa,281
36812_2#309_fa,281
36983_2#307_fa,281
36774_1#19_fa,282
46358_2#364_fa,282
38087_1#243_fa,282
46358_2#255_fa,282
38087_1#374_fa,282
46358_2#347_fa,282
37311_1#203_fa,282
46358_2#283_fa,282
46321_2#284_fa,282
36984_2#120_fa,282
46321_2#378_fa,282
46358_2#235_fa,282
37017_1#54_fa,282
46358_2#21_fa,282
3252,282
19464,282
17855,282
37311_1#101_fa,282
4322,282
46321_2#367_fa,282
3392,282
38087_1#256_fa,282
4864,282
36774_2#97_fa,282
46358_2#122_fa,282
46472_2#96_fa,282
36773_2#342_fa,282
46358_2#63_fa,282
36985_1#189_fa,282
36773_2#235_fa,282
46321_2#172_fa,282
37017_2#4_fa,282
37017_1#318_fa,282
4876,282
46358_2#75_fa,282
36773_2#170_fa,282
46321_2#373_fa,282
46321_2#53_fa,282
4049,282
5446,282
19476,282
37017_1#215_fa,282
46321_1#53_fa,282
37017_2#238_fa,282
37017_2#364_fa,282
46321_2#147_fa,282
36983_1#366_fa,282
36984_2#251_fa,282
36774_2#113_fa,282
36983_1#260_fa,282
36983_2#223_fa,282
36812_1#292_fa,282
46358_2#290_fa,282
38087_1#26_fa,282
36812_1#26_fa,282
36985_1#203_fa,283
36982_2#376_fa,283
36985_1#134_fa,283
36773_2#113_fa,283
36983_1#282_fa,283
46358_2#69_fa,283
36982_2#380_fa,283
36983_1#372_fa,283
36774_1#86_fa,283
36983_1#10_fa,283
36985_2#277_fa,283
36774_1#370_fa,283
36985_1#274_fa,283
36983_1#203_fa,283
46321_2#375_fa,283
36982_2#350_fa,283
37017_1#283_fa,283
46472_2#188_fa,283
36773_2#369_fa,283
36985_1#162_fa,283
48373_1#224_fa,283
36773_2#104_fa,283
36985_2#14_fa,283
46358_2#311_fa,283
36773_2#265_fa,283
36812_1#295_fa,283
36985_1#26_fa,283
36985_2#4_fa,283
37017_1#86_fa,283
36773_2#175_fa,283
36773_2#30_fa,283
16572,283
36774_1#377_fa,283
36773_2#291_fa,283
36773_2#248_fa,283
36774_2#200_fa,283
36982_2#352_fa,283
36773_2#289_fa,283
37017_2#190_fa,283
37017_2#315_fa,283
48373_1#86_fa,283
36985_2#27_fa,283
36774_2#86_fa,283
36812_1#207_fa,283
36773_2#268_fa,283
36985_2#205_fa,283
46358_2#243_fa,283
36812_2#241_fa,283
36985_1#71_fa,283
36774_1#74_fa,283
36812_1#259_fa,283
36812_1#204_fa,283
36812_1#179_fa,284
36985_2#217_fa,284
36774_1#133_fa,284
36812_1#70_fa,284
36985_1#263_fa,284
36812_1#331_fa,284
36982_2#340_fa,284
36812_1#53_fa,284
36985_2#168_fa,284
36985_2#70_fa,284
36774_2#304_fa,284
36985_2#299_fa,284
36984_2#203_fa,284
36985_1#182_fa,284
36774_1#351_fa,284
36983_1#381_fa,284
36812_1#232_fa,284
36774_1#185_fa,284
36985_2#190_fa,284
36812_1#219_fa,284
36983_1#227_fa,284
36985_1#164_fa,284
36812_1#279_fa,284
37017_1#64_fa,284
36773_2#206_fa,284
36774_2#29_fa,284
36983_1#234_fa,284
36774_1#22_fa,284
36985_2#317_fa,284
36984_2#264_fa,284
36773_2#256_fa,284
5260,284
36774_1#66_fa,284
36985_1#173_fa,284
36983_2#166_fa,284
36774_2#375_fa,284
36985_2#283_fa,284
36983_1#110_fa,284
36774_2#15_fa,284
36985_2#258_fa,284
36774_2#285_fa,284
36982_2#118_fa,284
36983_2#76_fa,284
36812_1#77_fa,284
36985_1#148_fa,284
36985_2#210_fa,284
5407,284
36774_1#218_fa,284
3407,285
17977,285
16568,285
4021,285
3313,285
4308,285
16636,285
4353,285
48373_1#145_fa,285
4058,285
4895,285
5633,285
15799,285
5748,285
48373_1#122_fa,285
48373_1#77_fa,285
5395,285
5443,285
3644,285
48373_1#310_fa,285
3433,285
3301,285
3314,285
48373_1#319_fa,285
48373_1#336_fa,285
16619,285
3293,285
4406,285
48373_1#218_fa,285
4629,285
4598,285
46358_2#133_fa,285
15798,285
48373_1#136_fa,285
48373_1#146_fa,285
3238,285
5247,285
4263,285
15781,285
4476,285
4370,285
16603,285
3229,285
3321,285
3223,285
4653,285
15810,285
3532,285
36984_2#158_fa,286
36774_2#261_fa,286
36773_2#101_fa,286
36983_2#73_fa,286
36812_2#319_fa,286
36983_2#325_fa,286
36774_2#266_fa,286
36985_1#1_fa,286
36985_2#151_fa,286
46321_2#251_fa,286
48373_1#116_fa,286
46321_2#164_fa,286
5612,286
36983_1#257_fa,286
36983_2#234_fa,286
36985_1#298_fa,286
37017_2#81_fa,286
37017_2#186_fa,286
36983_1#356_fa,286
4635,286
4708,286
36983_1#263_fa,286
36983_2#275_fa,286
37017_2#203_fa,286
36773_2#168_fa,286
3518,286
4550,286
36812_1#381_fa,286
36773_2#45_fa,286
37017_2#202_fa,286
3340,286
15913,286
19477,286
36774_2#357_fa,286
36984_2#351_fa,286
37311_1#263_fa,286
37017_2#164_fa,286
36983_1#4_fa,286
37017_1#122_fa,286
3444,286
4169,286
48373_1#276_fa,286
36812_1#136_fa,286
38087_1#287_fa,286
15932,286
36774_1#328_fa,286
36773_2#131_fa,286
46321_2#68_fa,287
3894,287
3212,287
48373_1#149_fa,287
4132,287
5240,287
5182,287
5202,287
3408,287
3836,287
5549,287
3438,287
46321_2#348_fa,287
36983_1#310_fa,287
5388,287
5343,287
48373_1#159_fa,287
5618,287
3569,287
46358_2#209_fa,287
48373_1#213_fa,287
3955,287
36773_2#333_fa,287
3236,287
48373_1#132_fa,287
19481,287
3342,287
48373_1#1_fa,287
48373_1#220_fa,287
5808,287
16597,287
17948,287
46472_2#50_fa,287
3275,287
3380,287
4239,287
4266,287
4080,287
4501,287
36983_1#202_fa,287
3400,287
36773_2#339_fa,287
36985_1#256_fa,288
36812_2#114_fa,288
36985_1#169_fa,288
36983_1#361_fa,288
36983_1#90_fa,288
36985_2#63_fa,288
36983_1#207_fa,288
36774_1#263_fa,288
36774_2#177_fa,288
36774_1#267_fa,288
36984_2#153_fa,288
36984_2#112_fa,288
36983_2#300_fa,288
36985_1#241_fa,288
36774_1#138_fa,288
36773_2#12_fa,288
36774_1#220_fa,288
36983_1#14_fa,288
36812_1#151_fa,288
36982_2#22_fa,288
36985_1#130_fa,288
36983_2#296_fa,288
36983_2#126_fa,288
46321_2#247_fa,288
36773_2#249_fa,288
36984_2#325_fa,288
36812_1#211_fa,288
36812_1#167_fa,288
36812_1#318_fa,288
36774_2#260_fa,288
36983_1#114_fa,288
36983_1#144_fa,288
36983_1#331_fa,288
36983_1#77_fa,288
36985_1#102_fa,288
36985_1#243_fa,288
37017_2#209_fa,288
36982_2#378_fa,288
36774_1#58_fa,288
36983_1#17_fa,288
36774_1#250_fa,288
19472,289
3829,289
36983_1#296_fa,289
3206,289
36985_1#146_fa,289
36985_1#24_fa,289
46321_2#206_fa,289
36983_2#30_fa,289
36774_2#271_fa,289
37017_2#285_fa,289
19527,289
46321_2#321_fa,289
37017_1#305_fa,289
36983_1#156_fa,289
36812_2#58_fa,289
36774_2#202_fa,289
36812_1#64_fa,289
36984_2#96_fa,289
37017_1#247_fa,289
36774_2#234_fa,289
36774_2#32_fa,289
36983_2#53_fa,289
36774_2#203_fa,289
19549,289
36774_2#209_fa,289
36774_1#316_fa,289
38087_1#318_fa,289
37017_1#384_fa,289
36774_2#17_fa,289
36774_1#4_fa,289
36774_1#259_fa,289
15894,289
36983_1#215_fa,289
36774_1#61_fa,289
19506,289
36983_2#15_fa,289
36984_2#24_fa,289
19492,289
36774_2#165_fa,289
36812_2#343_fa,289
36983_2#314_fa,290
36985_2#208_fa,290
36985_1#36_fa,290
36985_2#311_fa,290
37017_2#270_fa,290
36985_1#55_fa,290
36982_2#216_fa,290
36984_2#228_fa,290
36985_2#295_fa,290
37311_1#7_fa,290
36985_1#175_fa,290
36984_2#289_fa,290
36985_1#289_fa,290
36812_2#243_fa,290
36983_2#282_fa,290
37311_1#195_fa,290
36983_1#131_fa,290
36984_2#36_fa,290
36983_2#20_fa,290
36984_2#368_fa,290
36984_2#123_fa,290
36983_1#146_fa,290
36983_1#109_fa,290
36983_1#222_fa,290
36983_1#147_fa,290
36983_2#142_fa,290
36983_1#196_fa,290
36984_2#208_fa,290
36984_2#17_fa,290
38087_1#274_fa,290
36983_1#292_fa,290
36985_1#222_fa,290
36983_2#103_fa,290
36983_2#273_fa,290
36985_1#174_fa,290
36985_2#185_fa,290
36983_2#312_fa,290
38087_1#219_fa,290
36983_2#226_fa,290
36983_2#63_fa,291
36985_2#58_fa,291
36983_1#70_fa,291
36774_2#240_fa,291
36812_1#45_fa,291
36983_2#27_fa,291
36985_2#142_fa,291
36812_1#62_fa,291
36985_1#323_fa,291
36812_1#140_fa,291
36774_2#130_fa,291
36985_2#284_fa,291
36774_1#162_fa,291
36985_2#33_fa,291
36812_2#90_fa,291
46321_1#334_fa,291
36773_2#153_fa,291
36985_1#356_fa,291
36812_1#296_fa,291
36812_1#336_fa,291
36774_1#345_fa,291
36812_1#359_fa,291
36774_2#284_fa,291
36774_2#156_fa,291
36774_2#327_fa,291
36774_1#189_fa,291
36985_1#126_fa,291
36985_2#80_fa,291
36985_2#16_fa,291
36774_1#33_fa,291
36774_2#74_fa,291
36774_2#224_fa,291
36812_1#267_fa,291
36985_1#319_fa,291
36812_2#179_fa,291
36983_2#65_fa,291
36774_1#203_fa,291
36985_2#334_fa,291
36774_1#325_fa,291
36812_1#95_fa,292
36983_1#285_fa,292
36983_1#148_fa,292
36983_1#241_fa,292
36774_1#45_fa,292
36774_2#286_fa,292
36983_2#268_fa,292
36774_1#30_fa,292
38087_1#28_fa,292
36982_2#28_fa,292
37017_1#280_fa,292
46358_2#217_fa,292
37017_1#276_fa,292
37017_1#248_fa,292
36774_1#94_fa,292
37017_2#377_fa,292
36984_2#279_fa,292
36774_1#249_fa,292
36984_2#347_fa,292
36773_2#66_fa,292
37017_2#113_fa,292
36983_2#189_fa,292
37017_2#35_fa,292
36983_2#292_fa,292
36984_2#140_fa,292
36812_1#231_fa,292
36984_2#79_fa,292
36985_1#339_fa,292
36985_2#353_fa,292
36984_2#360_fa,292
36983_1#367_fa,292
36812_1#174_fa,292
36984_2#256_fa,292
37017_2#94_fa,292
46358_2#27_fa,292
5360,292
5219,292
36984_2#27_fa,292
36985_2#181_fa,292
37017_2#265_fa,293
36774_2#150_fa,293
36774_1#371_fa,293
36812_1#12_fa,293
46321_2#160_fa,293
37017_2#142_fa,293
36812_1#287_fa,293
36984_2#220_fa,293
36774_1#341_fa,293
36812_1#221_fa,293
36983_2#133_fa,293
36983_2#119_fa,293
36812_1#335_fa,293
36984_2#110_fa,293
46358_2#118_fa,293
36984_2#191_fa,293
37017_1#242_fa,293
37017_2#7_fa,293
36983_2#319_fa,293
36985_1#86_fa,293
36985_1#4_fa,293
36812_1#225_fa,293
36984_2#375_fa,293
36774_2#175_fa,293
37822_1#51_fa,293
37017_2#279_fa,293
36983_2#235_fa,293
36984_2#56_fa,293
36983_1#322_fa,293
36985_2#126_fa,293
36812_2#22_fa,293
36985_1#75_fa,293
36774_2#186_fa,293
36774_2#313_fa,293
37017_2#316_fa,293
37017_2#75_fa,293
36985_1#33_fa,293
36812_2#251_fa,293
4174,294
3213,294
5074,294
17981,294
48373_1#27_fa,294
48373_1#21_fa,294
4195,294
48373_1#14_fa,294
48373_1#196_fa,294
3531,294
5762,294
3414,294
17892,294
48373_1#322_fa,294
5302,294
4356,294
48373_1#349_fa,294
4131,294
48373_1#331_fa,294
48373_1#314_fa,294
3344,294
48373_1#263_fa,294
48373_1#184_fa,294
5257,294
3395,294
3442,294
17813,294
48373_1#5_fa,294
3565,294
5252,294
3425,294
4610,294
17964,294
3404,294
4229,294
17920,294
4240,294
5550,294
36982_2#188_fa,295
37017_2#127_fa,295
36985_2#242_fa,295
36985_1#318_fa,295
37017_2#345_fa,295
36812_1#263_fa,295
36773_2#361_fa,295
37017_1#218_fa,295
36773_2#10_fa,295
36984_2#196_fa,295
46358_2#353_fa,295
36773_2#111_fa,295
17827,295
36984_2#384_fa,295
36774_2#229_fa,295
36984_2#111_fa,295
36985_2#231_fa,295
36985_2#180_fa,295
5144,295
46358_2#265_fa,295
36983_1#67_fa,295
36773_2#118_fa,295
36812_1#25_fa,295
36985_2#199_fa,295
36984_2#210_fa,295
36983_1#35_fa,295
36773_2#311_fa,295
37017_2#211_fa,295
37017_1#20_fa,295
37017_1#252_fa,295
37017_1#282_fa,295
36982_2#276_fa,295
36812_1#181_fa,295
46358_2#221_fa,295
36774_1#340_fa,295
37017_2#85_fa,296
36774_1#266_fa,296
37017_2#221_fa,296
36774_2#152_fa,296
4377,296
5265,296
5412,296
36774_1#134_fa,296
36984_2#103_fa,296
36983_1#223_fa,296
3983,296
38087_1#82_fa,296
36774_2#303_fa,296
36774_1#114_fa,296
36774_1#50_fa,296
36812_2#248_fa,296
4581,296
36985_1#105_fa,296
36985_2#239_fa,296
36774_1#84_fa,296
4450,296
37017_2#328_fa,296
36812_1#48_fa,296
36812_1#47_fa,296
5615,296
36985_2#21_fa,296
36984_2#116_fa,296
36985_2#71_fa,296
4451,296
5812,296
15897,296
37311_1#65_fa,296
4015,296
36985_1#59_fa,296
36983_1#333_fa,296
36774_2#374_fa,297
36982_2#342_fa,297
36985_2#254_fa,297
36773_2#144_fa,297
36983_1#195_fa,297
36985_1#177_fa,297
36983_2#334_fa,297
36773_2#19_fa,297
37017_2#197_fa,297
36983_1#145_fa,297
36985_1#8_fa,297
36983_1#140_fa,297
36985_2#194_fa,297
37017_2#343_fa,297
37311_1#1_fa,297
36985_1#53_fa,297
36774_2#297_fa,297
36983_2#104_fa,297
36985_1#131_fa,297
36985_1#219_fa,297
37017_2#366_fa,297
37017_1#178_fa,297
36983_2#161_fa,297
37017_2#266_fa,297
36983_2#153_fa,297
36983_1#177_fa,297
36983_1#315_fa,297
37311_1#103_fa,297
36983_1#320_fa,297
38087_1#178_fa,297
37017_2#182_fa,297
36812_1#143_fa,297
36983_2#95_fa,297
36774_2#244_fa,297
3436,298
4459,298
5598,298
48373_1#9_fa,298
4100,298
19316,298
46321_1#158_fa,298
46321_1#26_fa,298
4488,298
46321_2#294_fa,298
3564,298
46358_2#92_fa,298
3949,298
46358_2#104_fa,298
3312,298
36773_2#343_fa,298
46358_2#60_fa,298
46321_1#308_fa,298
46321_2#161_fa,298
48373_1#148_fa,298
36773_2#364_fa,298
15970,298
46358_2#237_fa,298
37311_1#171_fa,298
48373_1#70_fa,298
4475,298
38087_1#211_fa,298
46358_2#126_fa,298
36983_2#267_fa,298
4489,298
4457,298
4419,298
4469,298
3831,298
5606,299
38087_1#371_fa,299
46321_2#208_fa,299
36985_1#250_fa,299
36985_1#293_fa,299
3943,299
36985_1#145_fa,299
36982_2#148_fa,299
36982_2#146_fa,299
3441,299
3328,299
3214,299
37017_2#114_fa,299
36812_2#20_fa,299
36985_1#13_fa,299
5797,299
46321_2#285_fa,299
48373_1#282_fa,299
3828,299
37017_2#146_fa,299
46358_2#377_fa,299
36984_2#61_fa,299
3816,299
4479,299
36985_2#191_fa,299
3817,299
36983_1#200_fa,299
36812_2#384_fa,299
37017_1#339_fa,299
36985_2#365_fa,299
37017_2#248_fa,299
36985_2#219_fa,299
36983_1#326_fa,299
48373_1#221_fa,300
3331,300
36984_2#215_fa,300
48373_1#167_fa,300
48373_1#340_fa,300
48373_1#64_fa,300
3337,300
4561,300
5444,300
3827,300
15966,300
36985_2#215_fa,300
3920,300
36984_2#281_fa,300
16651,300
36812_1#183_fa,300
36984_2#90_fa,300
15801,300
37017_2#325_fa,300
36984_2#154_fa,300
37017_2#108_fa,300
36774_2#195_fa,300
3318,300
3450,300
3417,300
5760,300
36773_2#157_fa,300
36983_1#173_fa,300
36985_1#165_fa,300
3315,300
15800,300
3552,300
36774_2#172_fa,300
46321_2#140_fa,301
36985_1#16_fa,301
36983_2#28_fa,301
36983_2#125_fa,301
46358_2#285_fa,301
36773_2#80_fa,301
36774_1#232_fa,301
36985_2#186_fa,301
36983_1#297_fa,301
36983_2#3_fa,301
37017_2#15_fa,301
36773_2#294_fa,301
36984_2#332_fa,301
36983_1#71_fa,301
36774_1#137_fa,301
37311_1#269_fa,301
36983_2#9_fa,301
36773_2#185_fa,301
46321_2#316_fa,301
46358_2#224_fa,301
37017_2#171_fa,301
38087_1#58_fa,301
36774_2#64_fa,301
36773_2#76_fa,301
36774_2#35_fa,301
37017_2#295_fa,301
36773_2#306_fa,301
36982_2#182_fa,301
36812_2#218_fa,301
38087_1#309_fa,301
38087_1#32_fa,301
4412,301
37017_2#43_fa,302
36984_2#349_fa,302
36983_2#162_fa,302
36985_1#382_fa,302
46321_2#243_fa,302
36812_1#320_fa,302
19320,302
36774_1#171_fa,302
37017_2#199_fa,302
36774_2#162_fa,302
36984_2#287_fa,302
37311_1#301_fa,302
46358_2#56_fa,302
46358_2#368_fa,302
36985_1#235_fa,302
46358_2#72_fa,302
36983_1#204_fa,302
36985_1#300_fa,302
38087_1#343_fa,302
37017_2#324_fa,302
36985_1#137_fa,302
36983_2#89_fa,302
4857,302
37311_1#45_fa,302
36984_2#304_fa,302
38087_1#244_fa,302
46358_2#116_fa,302
48373_1#267_fa,302
36985_2#38_fa,302
36985_1#178_fa,302
37017_2#153_fa,302
46321_2#119_fa,302
5442,303
4150,303
17811,303
17971,303
5171,303
17975,303
3638,303
3256,303
17927,303
19473,303
4165,303
4422,303
16594,303
4757,303
4227,303
4466,303
3636,303
5172,303
19465,303
4153,303
3349,303
19523,303
5774,303
16576,303
17976,303
4345,303
4567,303
17906,303
4750,303
4566,303
3330,303
17929,303
37017_1#374_fa,304
36983_1#329_fa,304
36773_2#9_fa,304
46358_2#181_fa,304
36983_2#217_fa,304
36983_2#179_fa,304
36774_2#167_fa,304
46321_2#302_fa,304
36984_2#305_fa,304
36984_2#356_fa,304
36983_1#210_fa,304
36774_2#214_fa,304
36773_2#188_fa,304
37017_2#29_fa,304
37017_2#38_fa,304
36984_2#319_fa,304
36984_2#338_fa,304
46321_2#306_fa,304
46358_2#50_fa,304
36984_2#183_fa,304
36773_2#198_fa,304
36812_1#155_fa,304
36984_2#198_fa,304
36773_2#326_fa,304
36984_2#32_fa,304
36774_2#312_fa,304
36985_1#193_fa,304
36812_2#275_fa,304
36983_2#58_fa,304
36774_1#231_fa,304
37017_2#299_fa,304
36985_2#197_fa,305
36774_2#373_fa,305
36983_1#151_fa,305
36983_1#269_fa,305
36983_2#194_fa,305
36985_1#251_fa,305
36773_2#366_fa,305
36985_2#267_fa,305
4827,305
46358_2#55_fa,305
36983_1#59_fa,305
36774_2#201_fa,305
37017_2#201_fa,305
46321_2#145_fa,305
36985_1#206_fa,305
46358_2#317_fa,305
46358_2#281_fa,305
46321_2#38_fa,305
36812_1#160_fa,305
37017_2#138_fa,305
36774_1#197_fa,305
37017_2#218_fa,305
46472_2#244_fa,305
36985_2#42_fa,305
36983_1#65_fa,305
3887,305
46358_2#319_fa,305
36812_2#284_fa,305
36983_2#326_fa,305
46358_2#219_fa,305
36985_2#160_fa,305
46358_2#144_fa,306
46358_2#184_fa,306
37017_1#287_fa,306
36812_1#56_fa,306
37017_1#337_fa,306
37017_1#223_fa,306
37822_1#27_fa,306
46358_2#140_fa,306
36985_2#306_fa,306
36984_2#202_fa,306
37017_2#250_fa,306
36774_2#73_fa,306
46358_2#152_fa,306
36774_2#323_fa,306
36812_1#215_fa,306
36774_1#361_fa,306
36985_2#94_fa,306
46358_2#357_fa,306
36773_2#376_fa,306
36773_2#287_fa,306
36774_2#253_fa,306
36773_2#217_fa,306
36985_1#216_fa,306
37017_1#222_fa,306
46358_2#365_fa,306
37017_1#306_fa,306
46358_2#178_fa,306
17944,306
46321_2#274_fa,306
36985_1#308_fa,306
37017_1#92_fa,306
37017_2#258_fa,307
36983_1#29_fa,307
36812_1#315_fa,307
36985_2#146_fa,307
36812_1#9_fa,307
37311_1#43_fa,307
36983_1#26_fa,307
37017_2#322_fa,307
36774_1#278_fa,307
36774_1#122_fa,307
37311_1#137_fa,307
36985_2#370_fa,307
38087_1#181_fa,307
36773_2#163_fa,307
36983_1#384_fa,307
36985_1#120_fa,307
38087_1#177_fa,307
36812_2#24_fa,307
36773_2#100_fa,307
46321_1#83_fa,307
36983_2#167_fa,307
36812_1#196_fa,307
36774_2#318_fa,307
36983_2#354_fa,307
36773_2#315_fa,307
37311_1#141_fa,307
38087_1#378_fa,307
46358_2#105_fa,307
36773_2#384_fa,307
36812_1#142_fa,307
36773_2#65_fa,308
37017_1#30_fa,308
36982_2#150_fa,308
46321_1#85_fa,308
36774_1#110_fa,308
36984_2#144_fa,308
4858,308
36774_2#362_fa,308
36812_1#223_fa,308
36812_1#284_fa,308
36812_1#329_fa,308
36985_1#277_fa,308
36985_2#144_fa,308
36983_1#278_fa,308
37017_1#307_fa,308
36812_2#178_fa,308
36812_1#158_fa,308
36774_2#8_fa,308
37017_1#281_fa,308
36812_1#18_fa,308
36774_2#232_fa,308
36812_1#111_fa,308
36812_1#239_fa,308
36774_2#24_fa,308
36983_1#272_fa,308
36812_1#266_fa,308
36985_1#80_fa,308
36774_2#350_fa,308
36774_2#105_fa,308
36812_1#93_fa,308
48373_1#316_fa,309
37017_2#42_fa,309
46321_2#153_fa,309
36985_2#34_fa,309
46358_2#366_fa,309
37017_2#297_fa,309
36984_2#70_fa,309
36983_1#33_fa,309
36774_2#145_fa,309
36984_2#91_fa,309
36983_2#19_fa,309
36983_2#269_fa,309
38087_1#250_fa,309
36984_2#274_fa,309
36984_2#194_fa,309
36984_2#255_fa,309
37017_2#314_fa,309
3294,309
36774_1#282_fa,309
48373_1#364_fa,309
36985_2#20_fa,309
36983_2#306_fa,309
36774_1#5_fa,309
36983_2#146_fa,309
36812_2#159_fa,309
36983_1#298_fa,309
36983_2#329_fa,309
36984_2#209_fa,309
37017_2#152_fa,309
36773_2#350_fa,309
36774_2#4_fa,310
15978,310
48373_1#172_fa,310
36773_2#176_fa,310
5311,310
48373_1#186_fa,310
48373_1#360_fa,310
36773_2#344_fa,310
36985_2#198_fa,310
36773_2#196_fa,310
36985_2#230_fa,310
36774_2#82_fa,310
4877,310
36773_2#209_fa,310
36773_2#208_fa,310
36985_1#46_fa,310
48373_1#204_fa,310
36773_2#125_fa,310
48373_1#31_fa,310
46358_2#253_fa,310
36982_2#338_fa,310
37017_1#214_fa,310
5750,310
36812_1#293_fa,310
36774_2#131_fa,310
36985_2#257_fa,310
48373_1#279_fa,310
36773_2#24_fa,310
36774_1#130_fa,310
37017_1#217_fa,310
36984_2#166_fa,311
37017_1#94_fa,311
36983_2#187_fa,311
46321_1#288_fa,311
36812_2#320_fa,311
46358_2#134_fa,311
46472_2#284_fa,311
36774_1#357_fa,311
36774_2#56_fa,311
36983_1#12_fa,311
36812_1#102_fa,311
37017_1#22_fa,311
36812_1#66_fa,311
36812_1#132_fa,311
46321_2#191_fa,311
36812_2#146_fa,311
46358_2#127_fa,311
46358_2#77_fa,311
36983_2#59_fa,311
36985_2#270_fa,311
36774_1#280_fa,311
36983_1#18_fa,311
36985_1#194_fa,311
36983_2#335_fa,311
36774_1#257_fa,311
36812_1#343_fa,311
36812_2#126_fa,311
48373_1#47_fa,311
37017_1#152_fa,311
37017_2#341_fa,312
36774_2#369_fa,312
36774_2#28_fa,312
36984_2#245_fa,312
36984_2#197_fa,312
36984_2#293_fa,312
37017_2#204_fa,312
36812_1#42_fa,312
37017_2#233_fa,312
36983_1#112_fa,312
36983_1#152_fa,312
36983_2#216_fa,312
36984_2#216_fa,312
36984_2#71_fa,312
37017_2#22_fa,312
36774_2#114_fa,312
36812_1#358_fa,312
36774_1#107_fa,312
36985_2#135_fa,312
36812_2#94_fa,312
36984_2#214_fa,312
36983_2#39_fa,312
36983_2#129_fa,312
36983_2#152_fa,312
36774_2#290_fa,312
37017_2#381_fa,312
37017_2#30_fa,312
37017_2#53_fa,312
37017_2#124_fa,312
36983_2#5_fa,313
36812_2#84_fa,313
36983_1#116_fa,313
36983_1#279_fa,313
37017_2#215_fa,313
36812_1#289_fa,313
36774_1#299_fa,313
37311_1#165_fa,313
36812_1#364_fa,313
36985_2#104_fa,313
38087_1#189_fa,313
36774_1#284_fa,313
36985_1#269_fa,313
38087_1#180_fa,313
36773_2#193_fa,313
37017_1#244_fa,313
36773_2#375_fa,313
36985_2#337_fa,313
36774_1#161_fa,313
36774_1#293_fa,313
36984_2#276_fa,313
36985_1#303_fa,313
36985_1#238_fa,313
36985_2#72_fa,313
36773_2#228_fa,313
36812_1#168_fa,313
36985_2#51_fa,313
36812_1#366_fa,313
36985_2#84_fa,313
36774_1#64_fa,314
38087_1#128_fa,314
36983_1#316_fa,314
37017_2#359_fa,314
36983_1#276_fa,314
36774_2#364_fa,314
36983_2#12_fa,314
37017_2#58_fa,314
37017_2#335_fa,314
36984_2#169_fa,314
36774_1#146_fa,314
36985_1#237_fa,314
48373_1#367_fa,314
17930,314
48373_1#32_fa,314
36984_2#253_fa,314
36985_1#242_fa,314
48373_1#251_fa,314
36984_2#22_fa,314
48373_1#193_fa,314
36774_2#149_fa,314
37017_2#122_fa,314
36984_2#219_fa,314
48373_1#92_fa,314
36812_1#197_fa,314
36983_1#244_fa,314
36774_2#216_fa,314
36985_2#112_fa,314
36983_1#127_fa,314
36812_2#56_fa,315
36985_1#87_fa,315
36985_1#90_fa,315
36774_1#70_fa,315
38087_1#275_fa,315
36984_2#234_fa,315
36984_2#25_fa,315
